ndvi_avg_1,ndvi_std_1,ndvi_max_1,ndvi_min_1,ndvi_avg_2,ndvi_std_2,ndvi_max_2,ndvi_min_2,ndvi_avg_3,ndvi_std_3,ndvi_max_3,ndvi_min_3,ndvi_avg_4,ndvi_std_4,ndvi_max_4,ndvi_min_4,ndvi_avg_5,ndvi_std_5,ndvi_max_5,ndvi_min_5,ndvi_avg_6,ndvi_std_6,ndvi_max_6,ndvi_min_6,ndvi_avg_7,ndvi_std_7,ndvi_max_7,ndvi_min_7,ndvi_avg_8,ndvi_std_8,ndvi_max_8,ndvi_min_8,ndvi_avg_9,ndvi_std_9,ndvi_max_9,ndvi_min_9,ndvi_avg_10,ndvi_std_10,ndvi_max_10,ndvi_min_10,ndvi_avg_11,ndvi_std_11,ndvi_max_11,ndvi_min_11,ndvi_avg_12,ndvi_std_12,ndvi_max_12,ndvi_min_12,misra_avg_1,misra_std_1,misra_max_1,misra_min_1,misra_avg_2,misra_std_2,misra_max_2,misra_min_2,misra_avg_3,misra_std_3,misra_max_3,misra_min_3,misra_avg_4,misra_std_4,misra_max_4,misra_min_4,misra_avg_5,misra_std_5,misra_max_5,misra_min_5,misra_avg_6,misra_std_6,misra_max_6,misra_min_6,misra_avg_7,misra_std_7,misra_max_7,misra_min_7,misra_avg_8,misra_std_8,misra_max_8,misra_min_8,misra_avg_9,misra_std_9,misra_max_9,misra_min_9,misra_avg_10,misra_std_10,misra_max_10,misra_min_10,misra_avg_11,misra_std_11,misra_max_11,misra_min_11,misra_avg_12,misra_std_12,misra_max_12,misra_min_12,b5_avg_1,b5_std_1,b5_max_1,b5_min_1,b5_avg_2,b5_std_2,b5_max_2,b5_min_2,b5_avg_3,b5_std_3,b5_max_3,b5_min_3,b5_avg_4,b5_std_4,b5_max_4,b5_min_4,b5_avg_5,b5_std_5,b5_max_5,b5_min_5,b5_avg_6,b5_std_6,b5_max_6,b5_min_6,b5_avg_7,b5_std_7,b5_max_7,b5_min_7,b5_avg_8,b5_std_8,b5_max_8,b5_min_8,b5_avg_9,b5_std_9,b5_max_9,b5_min_9,b5_avg_10,b5_std_10,b5_max_10,b5_min_10,b5_avg_11,b5_std_11,b5_max_11,b5_min_11,b5_avg_12,b5_std_12,b5_max_12,b5_min_12,crop_type,years
0.36265392184849465,0.0710525297268064,0.5775529865125241,0.16626506024096385,0.36265392184849465,0.0710525297268064,0.5775529865125241,0.16626506024096385,0.17360093391328843,0.02831368196111391,0.30745062836624776,0.14661134163208853,0.19206802769666384,0.04249247506476304,0.34861383977297533,0.14446595108217491,0.36657903958685206,0.07837150446088391,0.544256120527307,0.21120293847566574,0.5788770538105835,0.08161075481071774,0.7536157024793388,0.40626398210290826,0.2897219275087016,0.08852362564777276,0.5518932705513047,0.20488997555012226,0.2755705058424242,0.1217229447443455,0.7076923076923077,0.19515786029772617,0.29253467987492976,0.12161764635890038,0.6602576068695165,0.19240136385776913,0.5544412537703568,0.044597138810659825,0.643148322358106,0.4097222222222222,0.6471704550801985,0.0728669851709613,0.798323871316572,0.4844830994267642,0.4509542495076024,0.07178743900742053,0.6113167636171338,0.2763334226748861,-324.96402666666677,74.80319039381024,-79.06800000000015,-574.9000000000002,-507.14367999999996,76.69469396616866,-179.29100000000005,-702.357,-563.2787733333333,87.78521067356364,-167.7940000000001,-703.2219999999999,-373.2853866666669,81.15921775274299,-230.0490000000002,-622.621,-68.33769333333348,118.36476473928364,163.37800000000004,-355.0110000000002,-309.52982666666685,138.77979393061258,-101.85300000000018,-617.4380000000001,-411.2452666666668,67.27268807737322,-225.36700000000042,-583.666,-335.98466666666684,235.41008774637413,203.94199999999978,-631.9520000000001,-18.503386666666746,25.295649405062168,37.906999999999925,-82.21500000000003,-213.06888000000015,149.86868056926457,194.96199999999976,-595.4950000000001,-117.02405333333343,42.81441702009369,-29.63400000000013,-212.55499999999995,-152.97190666666683,169.30422984754776,-19.965999999999894,-594.4100000000001,1845.8133333333333,334.65778314902855,2931.0,1225.0,2638.133333333333,123.29740017084256,2966.0,2150.0,2752.12,262.74326937145315,3159.0,2206.0,2667.08,218.59098853032958,2946.0,2253.0,1540.3466666666666,432.95091310165355,2497.0,753.0,2667.9866666666667,365.18983167053756,3160.0,1866.0,2504.4933333333333,401.26757069178774,2870.0,1305.0,2435.32,679.2822910494085,3293.0,816.0,949.6,99.35525485180271,1296.0,823.0,1302.8133333333333,222.87740686056293,1748.0,899.0,1510.8533333333332,232.96338443817493,2278.0,643.0,3319.88,597.4598443410235,3756.0,1710.0,1,2021
0.3052882468652917,0.07300789800189321,0.569094304388422,0.22611896919201704,0.3052882468652917,0.07300789800189321,0.569094304388422,0.22611896919201704,0.2839745176582015,0.02960303315288978,0.4089754445385267,0.22478386167146974,0.34563526398926037,0.03116729054059348,0.44762799436355094,0.2750190985485103,0.42817897668469374,0.074964832393291,0.5996070726915521,0.18257464512971122,0.5476073781374339,0.0561642270403008,0.6678735216027033,0.3704697986577181,0.5698124019697094,0.07177550750002376,0.6713823767178658,0.37537878787878787,0.6374784062907817,0.14012711098642378,0.7960667658238307,0.30678976726293516,0.7036864968933453,0.06849266757468629,0.8117874396135266,0.44319442243701473,0.6261874914280705,0.03199974631475649,0.6984432394612559,0.5174899300402799,0.3079412532393747,0.09399558274093775,0.7117154811715481,0.2375,0.43342833470158465,0.14819378825378193,0.7408145827399601,0.21727797430646062,-362.52974615384625,46.24103628784744,-242.54700000000003,-500.9730000000002,-411.2405923076924,113.24820925625788,-196.1170000000002,-658.3700000000001,-417.46712307692314,71.22774870587958,-87.68900000000008,-546.479,-378.99199230769244,58.12952757559172,-220.3800000000001,-525.1330000000002,-242.64550000000014,112.28972089261917,66.9199999999999,-454.4430000000001,-288.49006923076934,90.54280478495228,6.891999999999939,-454.9960000000001,-175.47496153846168,141.43696139734448,253.712,-441.4680000000003,-183.79471538461553,91.8840727638101,27.72499999999991,-467.53200000000015,13.150299999999854,55.92404366014951,94.5619999999999,-207.53300000000024,-25.877969230769345,155.82331493348673,114.2399999999999,-590.3340000000001,-188.78828461538473,80.31406150493817,11.032999999999788,-364.51700000000005,-196.4110461538463,99.64908564610896,-67.00700000000029,-454.39400000000023,2039.5230769230768,184.983584110949,2384.0,1384.0,2089.8307692307694,273.83813687487105,2530.0,1417.0,2147.153846153846,178.30101865788058,2569.0,1458.0,2227.2384615384617,291.7711907496682,3289.0,1501.0,1641.9538461538461,478.5205061362568,2924.0,473.0,1798.1153846153845,182.30944254271824,2226.0,1563.0,2000.823076923077,300.7212730799739,2910.0,1517.0,1606.0846153846153,415.164231351983,2491.0,582.0,1804.2615384615385,82.81170057111066,2008.0,1546.0,2286.0307692307692,233.3336976046748,2559.0,1400.0,2289.4153846153845,422.4351344765687,2996.0,1177.0,2337.1923076923076,392.9157885144161,2783.0,1273.0,1,2021
0.43596650805972154,0.1307931802092549,0.697861577374109,0.24676850763807284,0.43596650805972154,0.1307931802092549,0.697861577374109,0.24676850763807284,0.26896831828039003,0.064794689943046,0.5168091168091168,0.16355427867843217,0.2552133281471627,0.10174652567608518,0.5600696459663378,0.13995102655867395,0.3449857998549581,0.1647614306212723,0.7648861646234676,0.13228299643281807,0.41749432434414635,0.12384030987765028,0.7281837160751565,0.18418867297791064,0.41741478287261813,0.12322559616435318,0.6638795986622074,0.16409583196586808,0.3936949828889123,0.10883146037727173,0.6079341633255961,0.13865632019603838,0.635838038437659,0.13359876683499786,0.8334532374100719,0.3129222972972973,0.7560923856532035,0.06973702518791935,0.8643907064959696,0.3983237759153066,0.5793734329170864,0.0532373864316902,0.7075885328836425,0.4427365230569387,0.7420404901761167,0.10690595656198114,0.8557184750733138,0.3685452935969312,-371.0852214285715,84.85000028308228,-169.00900000000013,-587.0520000000001,-455.8995642857144,110.25382831503882,-157.39300000000003,-755.2070000000002,-402.7639571428572,187.58901433706225,-108.27100000000007,-841.4790000000002,-437.90897857142875,209.75718100298965,70.87199999999984,-849.2040000000001,-425.93577619047636,136.05869840600278,53.218999999999824,-769.3560000000001,-387.53066666666683,115.58356608764288,196.0730000000001,-738.1730000000001,-303.77640476190487,161.16693315588734,365.77499999999975,-640.7880000000002,-295.18190714285726,134.6172213022767,26.416999999999803,-733.6860000000003,-203.53245476190492,91.386774596194,153.84699999999975,-414.432,-140.43831190476206,116.25935118133552,134.95299999999975,-462.08600000000024,-203.08848571428584,89.68420952413443,73.38499999999988,-421.356,-233.50325238095246,80.30181428110018,-2.6229999999999336,-444.0730000000001,1745.654761904762,291.39257164632323,2287.0,1226.0,1964.8809523809523,293.0133429743392,2604.0,1316.0,2015.6,389.4786588688599,3150.0,1280.0,2442.116666666667,527.2452246014935,3382.0,1514.0,2128.0238095238096,365.288560957553,3507.0,1304.0,2084.809523809524,420.5586498986023,3645.0,1453.0,2182.035714285714,318.6951314653675,3598.0,1372.0,1673.1976190476191,534.9512941728324,3930.0,719.0,1389.247619047619,290.6613405241286,3078.0,486.0,1716.452380952381,151.61316728546723,2132.0,1307.0,1012.1,257.33837183569733,1580.0,455.0,1265.6119047619047,384.4548946869487,2279.0,798.0,1,2021
0.4110759331069867,0.10337582957593369,0.7004561581348201,0.26244952893674295,0.4110759331069867,0.10337582957593369,0.7004561581348201,0.26244952893674295,0.37998588121448956,0.08764196203115324,0.6259695489801781,0.215317433658045,0.329737907180905,0.20155986928505187,0.7513294504937958,0.16470895327590707,0.22137213673449588,0.06343597646077496,0.45590062111801244,0.1603541564190851,0.4417344229092282,0.048853583447158386,0.5975657636435021,0.3211978860833823,0.3982623303867374,0.10559210673453762,0.5575432319618366,0.1811166591012256,0.3973352625888691,0.14063264625204913,0.6373583431027745,0.13931163661905877,0.6471724238568071,0.11380798009260391,0.8136394328156651,0.3588516746411483,0.27906936025947054,0.04017553766421758,0.3842229914374203,0.2260158013544018,0.5590456180426505,0.04523716498197016,0.6351209253417456,0.45536488126191715,0.7223169358219399,0.10257465700466521,0.8609159195541556,0.43975398378529496,-303.61617857142863,107.8926001285715,-14.660000000000082,-502.5580000000001,-323.83097619047624,106.68991135651645,-67.70100000000014,-570.613,-336.6987380952382,152.34197937715805,26.698999999999955,-520.9470000000001,-433.64582142857165,200.46285373273147,38.401999999999816,-679.7120000000002,-401.2634880952383,214.93352567986787,126.65999999999985,-696.8940000000001,-411.3405357142859,210.91571458486436,289.9279999999999,-672.974,-256.69736904761913,155.58971898965714,1.3859999999998536,-582.8680000000002,-340.92165476190485,156.87516964654037,30.845000000000027,-634.3870000000001,114.01786904761887,123.19275353126011,432.3829999999998,-111.23299999999995,-146.2133809523811,84.45003907790478,4.1469999999999345,-367.75900000000024,-72.83583333333343,133.6808511264826,219.16899999999998,-333.1400000000003,-298.64892857142866,105.15443838059217,1.592999999999961,-547.7629999999999,1614.7380952380952,188.55945879518688,1965.0,1304.0,1591.7380952380952,169.77836526088237,1843.0,1261.0,1588.654761904762,246.74367334233133,1912.0,1147.0,2585.095238095238,464.7089621484976,3142.0,1677.0,2053.9166666666665,165.04589609396632,2550.0,1738.0,2084.154761904762,378.62427959175034,3299.0,1670.0,1998.5833333333333,174.17234269630026,2445.0,1684.0,1426.5119047619048,405.92412186937037,2100.0,554.0,2857.1309523809523,217.4020184206639,3353.0,2233.0,1772.9761904761904,125.79461493797058,2035.0,1555.0,1004.5119047619048,384.71499946149436,1470.0,451.0,1733.345238095238,222.53664727879354,2294.0,1400.0,3,2021
0.44993996343729625,0.11619349192278029,0.6764287745237418,0.18854842317155,0.44993996343729625,0.11619349192278029,0.6764287745237418,0.18854842317155,0.43035860700042483,0.11272259817378949,0.689444036247857,0.07979741136747327,0.40905423123570234,0.08855813471713846,0.619917501473188,0.1353405437006723,0.5048203712048074,0.10126960366179055,0.7368922783603432,0.17549770290964778,0.4184810113175912,0.1732383080630788,0.8128727123174995,0.21809425524595802,0.34113537950853073,0.06507937381261658,0.6104924523632764,0.2491756947715497,0.3531586992603042,0.05987155128809571,0.5720829964969011,0.21662434852331952,0.5303163443810271,0.08304259129931243,0.7329317269076305,0.26838586437440304,0.6461601288114571,0.12598907486159927,0.8510253317249699,0.22847478474784746,0.7027225744219588,0.13890210812179685,0.8653555219364599,0.22005120603692224,0.5108851001000131,0.08987291983547399,0.6877344877344878,0.2691600245248314,-181.04324285714293,93.0089745933056,175.96499999999992,-374.97400000000005,-199.51170714285723,92.42460552352128,113.46599999999995,-405.0130000000001,-171.63605000000007,84.27645460992606,83.71399999999983,-376.2510000000002,-78.35556428571438,72.2983868172343,161.05699999999968,-281.90700000000004,-99.36218571428581,84.36028666614453,154.12199999999996,-333.93000000000006,-123.54664285714296,71.72849919732755,72.83799999999985,-259.60300000000007,-63.50152857142867,80.76807958013777,121.21199999999988,-386.3190000000002,-36.415650000000106,108.39943588110498,225.76599999999996,-341.9090000000001,-40.01929285714298,109.40483641669702,333.18499999999983,-541.7650000000002,-81.20788571428581,88.67468477942167,258.58399999999983,-236.2170000000001,-145.05118571428582,80.00392298243754,221.32299999999992,-341.7360000000001,-171.37447857142865,96.52684939409109,83.80499999999998,-378.2940000000002,1439.7714285714285,322.65256286992457,2351.0,880.0,1543.7571428571428,357.9534261689954,4610.0,1232.0,1599.7857142857142,228.95338844758916,2232.0,1314.0,1657.05,158.72560892487206,2156.0,1383.0,1854.5857142857142,455.87459092722116,3034.0,1219.0,1845.6571428571428,210.9476838131257,2755.0,1457.0,1978.2,378.23970479804774,3268.0,1450.0,1671.8714285714286,285.0513949362501,2479.0,1213.0,1507.642857142857,357.91541441736064,2604.0,997.0,1175.1142857142856,462.8567980598363,3568.0,842.0,1411.6,227.89323314720366,1988.0,649.0,1459.8357142857142,399.06208988280594,2810.0,324.0,2,2021
0.5584832875199705,0.0775424513573871,0.7851063829787234,0.41636414409382855,0.5584832875199705,0.0775424513573871,0.7851063829787234,0.41636414409382855,0.4594914623041316,0.09925543687823973,0.695079086115993,0.22193877551020408,0.3779440167251932,0.17322792464503106,0.6787495843032924,0.14767682746374666,0.4649708026505497,0.186551600699448,0.7873433986508191,0.17589228467621287,0.6150392816917202,0.12811933630256775,0.8285714285714286,0.33144361206722006,0.5527041973506585,0.09084538073736949,0.7126070991432069,0.3140495867768595,0.5817753946169616,0.08551784747510702,0.7754891864057673,0.26034063260340634,0.7280083850478783,0.0637279438967492,0.8355104015481374,0.5698529411764706,0.601170841496262,0.0625574339530425,0.7014032666206579,0.43089018513821964,0.6964557443892072,0.08160193112435571,0.8347874512715797,0.5096048727159144,0.8018758739278259,0.04378016880907201,0.8806970509383378,0.6083730789613142,-201.09742666666673,72.24333572128268,-21.365000000000066,-356.214,-240.1865733333334,77.90985887946374,-44.770000000000095,-353.75300000000016,-266.9616933333334,133.93781403730847,-20.18900000000002,-539.8029999999999,-171.12010666666677,102.09011177289382,11.987999999999943,-391.241,-171.04230666666678,80.02904500941698,76.88400000000001,-389.9130000000001,-164.9838800000001,78.66248719399611,90.93299999999999,-390.10400000000016,-83.65473333333347,64.98085616576282,21.557999999999993,-322.1200000000001,-138.80001333333342,84.09581749115999,103.95100000000002,-301.18600000000004,-58.9347333333335,103.73799742496587,296.7389999999998,-275.7310000000001,-129.6521733333335,100.52409552584871,228.56899999999985,-304.79600000000016,-129.37281333333345,73.39685302003866,68.85699999999986,-328.9330000000002,-163.82138666666677,62.88982227502176,-10.509000000000015,-340.8960000000001,1317.16,196.5056090802499,1742.0,772.0,1574.4666666666667,278.66014346432024,1942.0,853.0,1772.7866666666666,490.28751546640683,2699.0,895.0,1687.1733333333334,370.317462846257,2416.0,1017.0,1450.6133333333332,363.8184856338238,2220.0,802.0,1705.04,236.43279185989974,2166.0,1227.0,1611.8133333333333,223.93181660695046,1954.0,1034.0,1222.48,123.34021890689185,1434.0,829.0,1811.2933333333333,334.47721490243384,2215.0,1138.0,1539.8,305.2995032204715,2316.0,973.0,1032.8533333333332,119.43150821937884,1216.0,692.0,1157.3066666666666,195.97788809511704,1556.0,639.0,2,2021
0.3718140874362175,0.07068951972766206,0.6431292118370935,0.1612353567625133,0.3718140874362175,0.07068951972766206,0.6431292118370935,0.1612353567625133,0.34791105097977554,0.07470658586578169,0.5991244527829893,0.11797879539815023,0.42324083054335976,0.07009780823435732,0.6802721088435374,0.25165876777251184,0.4641552508940919,0.10526601263156192,0.671028790014093,0.24877276326207443,0.621111662648469,0.11424752354025035,0.8097673229353106,0.20715917745620716,0.39027674272586893,0.15969855614273182,0.7757343550446999,0.1715344699777613,0.348132026767585,0.1465480487619535,0.7540301612064483,0.1906321650835244,0.52861669104246,0.1460418665575275,0.8297872340425532,0.23808255659121172,0.5581351785188987,0.11637566830247788,0.7535768389160074,0.3078906652913873,0.495514196759404,0.045623921489922344,0.6032836960672012,0.3868930122384524,0.4598239467427169,0.20156206891994524,0.8225735617039965,0.16876670484917908,-279.10857241379324,82.62856072675955,-33.51300000000015,-464.22800000000007,-268.91823448275875,72.29682545222269,48.525999999999954,-484.2380000000001,-176.62310344827594,71.83176736233207,-22.62100000000021,-406.469,-161.97201379310357,127.68558077812891,168.76599999999996,-425.51900000000023,-100.1509310344829,177.16643081136056,127.10200000000009,-477.28300000000013,-329.40752413793115,108.70259240902456,35.10400000000004,-522.1180000000002,-246.6922620689656,105.24474568717865,174.90899999999976,-483.30700000000013,-258.74608965517257,112.63169866929069,96.01999999999998,-552.352,-52.65400000000013,130.55127053753833,330.53999999999996,-451.0060000000002,-54.29256551724151,105.30062869477406,216.4749999999999,-404.2450000000001,-74.7765241379311,139.22916515106743,183.36,-474.2210000000001,-266.2571724137932,124.99187592426487,68.59599999999989,-621.403,1852.855172413793,285.92948200586574,2672.0,1226.0,1659.8206896551724,245.10843958979677,2689.0,1154.0,1555.2275862068966,308.32505786582885,3114.0,1105.0,2194.406896551724,380.3233016073838,3170.0,1090.0,1810.3310344827587,291.48838162621126,2947.0,1113.0,2393.248275862069,536.4020176751695,3244.0,1102.0,2529.255172413793,494.13462886015526,3282.0,1168.0,1946.6482758620689,588.2256490677411,4584.0,647.0,1514.7172413793103,511.8546763513398,2701.0,517.0,1811.0413793103448,195.7478630124977,2744.0,1592.0,1236.4,574.1936643136452,2627.0,365.0,1958.8620689655172,477.4763344298301,3154.0,1020.0,4,2021
0.4969769097721629,0.07511599214801679,0.6950916082334313,0.35558112773302647,0.4969769097721629,0.07511599214801679,0.6950916082334313,0.35558112773302647,0.16928759579238076,0.02104626838259331,0.31085714285714283,0.14824304538799415,0.1491727012899725,0.01771076326156741,0.2528153153153153,0.12835209825997954,0.3365642809380322,0.04959479702430402,0.47910803204156743,0.2405289492494639,0.637859488295151,0.04784867869921251,0.7127441860465116,0.41461342395921835,0.16146844486832704,0.060989862966156494,0.530528476141611,0.12527533039647576,0.213028037903078,0.027900367390853015,0.3536400950529272,0.18643620530412983,0.5824152281653558,0.05819882260184806,0.6996805111821086,0.4487364620938628,0.24811516472228282,0.01583377874164915,0.2753314033216517,0.22140375260597636,0.6086746390312642,0.14394056277284384,0.7985143918291551,0.31582319026265215,0.463377883356348,0.07610773099115632,0.6946039035591275,0.32183424484644507,-357.9713373493977,77.20495060930348,-204.08700000000022,-570.6350000000001,-439.437951807229,86.18075433420235,-218.98700000000014,-611.953,-468.31969879518084,93.71045560362727,-263.18400000000014,-691.5620000000001,-300.3370963855423,69.23292186118171,-163.7370000000003,-469.27200000000016,-97.94287951807244,46.808704987040564,9.986999999999739,-208.23400000000015,-301.8935060240965,239.04144530278154,385.05399999999963,-557.0520000000001,-71.40112048192783,38.284014438190205,83.65399999999988,-175.95000000000005,-223.2754337349399,67.78447395302986,-69.70100000000008,-384.26200000000006,28.245289156626345,14.570905183556569,62.52599999999984,-22.098000000000184,-58.39200000000011,88.99434424360572,102.04999999999984,-292.8100000000003,-255.43583132530134,69.11974581348623,-140.65300000000002,-469.24800000000005,-334.88197590361455,59.275010705964384,-4.220000000000027,-441.53300000000024,1743.4578313253012,165.87600981287628,2041.0,1378.0,2471.409638554217,394.4054251974364,3041.0,1436.0,2400.6987951807228,277.86352439879454,3397.0,1491.0,2495.6506024096384,191.16878518039485,2985.0,1811.0,1846.2409638554218,110.00729333559111,2085.0,1475.0,3274.734939759036,498.0667223008887,3948.0,1465.0,3138.024096385542,552.0447636796414,3582.0,1822.0,1548.5060240963855,270.8170312619603,2003.0,409.0,2638.120481927711,98.90538226371507,2780.0,2458.0,1153.4819277108434,614.9419673167284,2452.0,516.0,2018.566265060241,299.19986440831457,2768.0,1191.0,2224.0722891566265,397.5135000551366,2844.0,365.0,1,2021
0.25406251031961574,0.04373699264929,0.38156996587030717,0.1910553158101216,0.25406251031961574,0.04373699264929,0.38156996587030717,0.1910553158101216,0.2365053494608651,0.035781722288973354,0.36745714956562575,0.18599473790730622,0.24554910727771587,0.02767147198559396,0.3885618166526493,0.18990660330984763,0.5094223652574984,0.04754457597486533,0.5971905179982441,0.3555520946893007,0.7672423250882142,0.07208682886653874,0.8441981747066493,0.5610032057326042,0.6390745247638011,0.04315602604680331,0.7163396153098892,0.5126582278481012,0.5473649897288888,0.03550434957096072,0.6173660157872871,0.46012045993794487,0.6412726294319557,0.03413890332676752,0.6904621435594887,0.5088503819638531,0.7340784920128015,0.12422436046876893,0.8683079327862446,0.24867724867724866,0.655265037087078,0.12115245108474598,0.8369741100323624,0.24988308651597818,0.5801789851317396,0.08397640949421428,0.727007299270073,0.27008184298272203,-367.2310297029704,46.15281154677778,-252.38300000000015,-486.7070000000002,-424.2224356435645,57.410992154005186,-238.1690000000001,-561.6820000000001,-505.5560792079209,54.55484407541401,-264.03200000000027,-615.0360000000001,-321.2142970297031,54.22607004573392,-195.6460000000004,-454.44500000000016,-169.55839603960416,67.39382173905575,-50.238000000000284,-374.24000000000024,-239.76229702970312,38.710489474013556,-161.63699999999994,-394.73800000000017,-244.36903960396052,70.59685986255958,-0.6749999999999545,-351.817,-133.46696039603972,41.645053835346715,-64.83200000000033,-255.4340000000002,-136.42957425742588,87.89281961958059,42.57899999999995,-641.9890000000001,-158.7953564356437,97.6000547275638,136.38599999999974,-615.7389999999999,62.17958415841581,101.79095086375739,332.06399999999996,-391.6490000000002,-282.4724950495051,58.98653855873442,-104.75700000000018,-473.14,2224.9504950495048,133.92730230141694,2528.0,1795.0,2415.3366336633662,160.96548287684752,2630.0,1905.0,2801.6534653465346,145.2023808306271,3201.0,2517.0,2386.910891089109,202.2275994037216,2937.0,2096.0,1646.3267326732673,183.2306401865855,2253.0,1417.0,1824.7920792079208,217.4137961334152,2454.0,1533.0,1884.7326732673268,150.31029892246428,2291.0,1698.0,1702.4752475247524,121.202277047803,2088.0,1538.0,1383.5445544554455,314.4178818873762,2665.0,1097.0,1413.3366336633662,388.42602611937014,3211.0,976.0,725.3465346534654,487.8690466164125,3058.0,407.0,2027.4752475247524,258.92040116566756,2667.0,1339.0,1,2021
0.45621126810598117,0.11933014892210907,0.7831325301204819,0.2086217124777536,0.45621126810598117,0.11933014892210907,0.7831325301204819,0.2086217124777536,0.4057093493001741,0.08771510697076063,0.6613491340018232,0.2524206259851385,0.39564297065436654,0.09451847178669351,0.6460660213452469,0.17100213219616206,0.4653954073920828,0.17961309981033413,0.8344437714516455,0.22298424467099165,0.4456529385661095,0.12478709744325368,0.812473302007689,0.2628883578012974,0.36950458440545114,0.17061604187173082,0.8101104502973662,0.18522372528616024,0.38089511065323906,0.13852589287134712,0.7281138790035587,0.22137687882724066,0.6320104151041792,0.1538622054236593,0.8893103448275862,0.3202301054650048,0.8421766415551366,0.04888600117870215,0.9249498710971068,0.6065453208310351,0.7611750831312607,0.06024528335978208,0.8631090487238979,0.5613515115589804,0.6570615903921448,0.12739648276340518,0.8826969384244926,0.3432343234323432,-331.2235000000001,79.15386994257386,-56.47800000000012,-560.2160000000001,-340.2002153846155,89.25617563381327,-137.75800000000015,-686.3060000000002,-283.3375692307693,88.61486284807798,-88.97800000000007,-577.3320000000001,-257.08038461538473,104.56815540007936,6.179999999999836,-546.6990000000001,-273.10619743589757,87.77127255169012,28.86399999999992,-525.0510000000003,-183.16201282051293,174.56863048485042,175.37699999999973,-571.0319999999999,-168.54303846153854,108.16236305540524,5.423000000000002,-474.1070000000001,-299.0194461538462,87.53027391486448,-37.25800000000015,-613.3070000000001,-160.1555692307694,144.552418029724,230.41899999999987,-596.2260000000003,-148.77326666666679,83.68781275602718,55.37599999999986,-355.62800000000027,-145.08561282051292,101.98729456907526,129.1869999999999,-488.55899999999997,-223.46684358974372,97.64587708186039,21.936999999999784,-516.0780000000001,1751.9051282051282,270.0279828317115,2604.0,1074.0,1721.9615384615386,272.33269822169734,2652.0,1221.0,1749.2358974358974,326.67404085385226,2584.0,1257.0,1820.9820512820513,405.1188457292786,2619.0,1052.0,2142.325641025641,398.60470632776077,3022.0,1157.0,2289.869230769231,643.8106632224224,3473.0,1078.0,2067.094871794872,311.0438483794964,2929.0,1324.0,1494.7948717948718,291.07210134059517,2396.0,1002.0,1115.3153846153846,363.65833573277126,1796.0,357.0,1143.0205128205127,228.22652846935415,1897.0,810.0,1248.648717948718,431.96123067475474,2174.0,260.0,1519.5820512820512,354.56404750116394,2665.0,473.0,1,2021
